belong,l_type,name,point,tname,time
경상 국제통상학부 경제학전공,전공선택,지방재정론,3,최원익,"화2,3,4,5,6,7(사회304)"
경상 국제통상학부 경제학전공,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,한종수,"목2,3,4,5(사회302)"
경상 국제통상학부 경제학전공,전공선택,한국경제론,3,하재건,"화2,3,4,5,6,7(사회302)"
경상 국제통상학부 경제학전공,전공선택,환경경제학,3,정형회,"수10,11,12,13,14,15(사회304)"
경상 국제통상학부 무역학전공,전공선택,FTA이론과실제2,3,박도준,"목2,3,4,5,6,7(사회303)"
경상 국제통상학부 무역학전공,전공필수,거시경제학,3,고정오,"수2,3,4,5,6,7(사회303)"
경상 국제통상학부 무역학전공,전공선택,교과논리및논술,2,전병용,"월14,15,16,17(인429-01)"
경상 국제통상학부 무역학전공,전공선택,국내인턴십1(무역),3,박현희,
경상 국제통상학부 무역학전공,전공선택,국내인턴십1(무역학),18,박현희,
경상 국제통상학부 무역학전공,전공선택,국내인턴십2(무역),3,박현희,
경상 국제통상학부 무역학전공,전공선택,국내인턴십2(무역학),12,박현희,
경상 국제통상학부 무역학전공,전공선택,국외인턴십1(무역),8,박현희,
경상 국제통상학부 무역학전공,전공선택,국외인턴십1(무역),3,박현희,
경상 국제통상학부 무역학전공,전공선택,국외인턴십2(무역),3,박현희,
경상 국제통상학부 무역학전공,전공선택,국외인턴십2(무역학),12,박현희,
경상 국제통상학부 무역학전공,전공선택,국제마케팅(원어),3,Jin Ren Zhi,"월10,11,12,13,14,15(사회310)"
경상 국제통상학부 무역학전공,전공필수,국제무역론,3,고정오,"수10,11,12,13,14,15(사회303)"
경상 국제통상학부 무역학전공,전공필수,국제운송물류론,3,박현희,"월2,3,4,5,6,7(사회310)"
경상 국제통상학부 무역학전공,전공선택,국제통상론,3,나른츠츠끄,"금10,11,12,13,14,15(사회303)"
경상 국제통상학부 무역학전공,전공선택,글로벌무역전문가기초,3,정윤세,
경상 국제통상학부 무역학전공,전공선택,무역결제론,3,박현희,"화2,3,4,5,6,7(사회310)"
경상 국제통상학부 무역학전공,전공선택,무역보험론,3,박현희,"금2,3,4,5,6,7(사회310)"
경상 국제통상학부 무역학전공,전공선택,무역학세미나(원어),3,고정오,"화2,3,4,5,6,7(사회303)"
경상 국제통상학부 무역학전공,전공선택,상업정보교재연구및지도법,3,김태협,"화19,20,21(인000-11)"
경상 국제통상학부 무역학전공,전공필수,외환론,3,박도준,"목10,11,12,13,14,15(사회303)"
경상 국제통상학부 무역학전공,전공선택,전자무역실습1,3,유재걸,"금19,20,21"
경상 국제통상학부 무역학전공,전공선택,중국시장및상관습이해,3,장동훈,"목7,8,9,10,11,12"
경상 국제통상학부 무역학전공,전공선택,지식경제론(원어),3,박현희,"수10,11,12,13,14,15(사회310)"
경상 국제통상학부 무역학전공,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,박현희,"월10,11,12,13(사회303)"
경상 국제통상학부 무역학전공,전공선택,해외시장연구,3,박현희,"목13,14,15,16,17,18"
경상 국제통상학부 무역학전공,전공선택,현장무역실습,3,박현희,
경상 경영학부,학부기초,경영과컴퓨터,3,유기동,"수2,3,4,5,6,7(사회219)"
경상 경영학부,학부기초,경영통계학1,3,성윤옥,"수11,12,13,14,15,16(사회403)"
경상 경영학부,대학기초교양,경영학원론,3,장윤희,"월2,3,4,5,6,7(사회402)"
경상 경영학부,대학기초교양,경제경영수학,3,남보우,"화2,3,4,5,6,7(사회215)"
경상 경영학부,학부기초,경제학원론,3,한종수,"수2,3,4,5,6,7(사회213)"
경상 경영학부,학부기초,회계원리,3,이기열,"월2,3,4,5,6,7(사회305)"
경상 경영학,전공필수,경영과학1,3,남보우,"목2,3,4,5,6,7(사회213)"
경상 경영학,전공필수,경영과학1,3,남보우,"목11,12,13,14,15,16(사회213)"
경상 경영학,전공선택,경영과학2,3,남보우,"금11,12,13,14,15,16(사회213)"
경상 경영학,전공선택,경영분석,3,임덕순,"월9,10,11,12,13,14(사회214)"
경상 경영학,전공선택,경영분석,3,이춘범,"월13,14,15,16,17,18(사회304)"
경상 경영학,전공선택,경영윤리,3,복경수,"수11,12,13,14,15,16(사회409)"
경상 경영학,전공선택,경영윤리,3,정안기,"목11,12,13,14,15,16(사회402)"
경상 경영학,전공선택,경영전략,3,김주태,"화11,12,13,14,15,16(사회213)"
경상 경영학,전공선택,경영전략,3,김주태,"수2,3,4,5,6,7(사회214)"
경상 경영학,전공필수,경영정보론(원어),3,장윤희,"수8,9,10,11,12,13(사회305)"
경상 경영학,전공필수,경영정보론(원어),3,유기동,"화2,3,4,5,6,7(사회309)"
경상 경영학,전공선택,경영지원시스템,3,장윤희,"화8,9,10,11,12,13(사회301)"
경상 경영학,전공선택,경영지원시스템,3,유기동,"월10,11,12,13,14,15(사회309)"
경상 경영학,전공필수,관리회계,3,손성진,"월2,3,4,5,6,7(사회411)"
경상 경영학,전공필수,관리회계,3,손성진,"수2,3,4,5,6,7(사회411)"
경상 경영학,전공필수,관리회계,3,손성진,"목2,3,4,5,6,7(사회411)"
경상 경영학,전공선택,교과논리및논술,2,전병용,"월14,15,16,17(인429-01)"
경상 경영학,전공선택,국내인턴십1(경영학),18,양종곤,
경상 경영학,전공선택,국내인턴십2(경영학),12,양종곤,
경상 경영학,전공선택,국외인턴십1(경영학),18,양종곤,
경상 경영학,전공선택,국외인턴십2(경영학),12,양종곤,
경상 경영학,전공선택,국제기업환경론,3,김용정,"월12,13,14,15,16,17(사회401)"
경상 경영학,전공선택,국제기업환경론,3,김용정,"화12,13,14,15,16,17(사회401)"
경상 경영학,전공선택,리더십론(원어),3,박재춘,"화13,14,15,16,17,18(사회309)"
경상 경영학,전공선택,리더십론,3,박재춘,"수2,3,4,5,6,7(사회309)"
경상 경영학,전공필수,마케팅,3,송노섭,"화8,9,10,11,12,13(사회303)"
경상 경영학,전공필수,마케팅,3,최철재,"목11,12,13,14,15,16(사회401)"
경상 경영학,전공선택,변화와혁신,3,양종곤,"월10,11,12,13,14,15(사회301)"
경상 경영학,전공선택,변화와혁신,3,권세인,"목11,12,13,14,15,16(사회309)"
경상 경영학,전공선택,상업정보교재연구및지도법,3,김태협,"화19,20,21(인000-11)"
경상 경영학,전공필수,생산운영관리,3,권세인,"화2,3,4,5,6,7(사회402)"
경상 경영학,전공필수,생산운영관리,3,권세인,"화11,12,13,14,15,16(사회402)"
경상 경영학,전공선택,서비스경영론,3,김주희,"화3,4,5,6,7,8(사회213)"
경상 경영학,전공선택,서비스경영론,3,김주희,"화11,12,13,14,15,16(사회305)"
경상 경영학,전공선택,서비스경영론,3,김주희,"수9,10,11,12,13,14(사회213)"
경상 경영학,전공선택,선물.옵션,3,문수원,"수3,4,5,6,7,8(사회401)"
경상 경영학,전공선택,선물.옵션,3,문수원,"수11,12,13,14,15,16(사회401)"
경상 경영학,전공선택,선물.옵션,3,문수원,"목3,4,5,6,7,8(사회301)"
경상 경영학,전공선택,소비자행동분석,3,최철재,"월2,3,4,5,6,7(사회417)"
경상 경영학,전공선택,소비자행동분석,3,최철재,"목2,3,4,5,6,7(사회401)"
경상 경영학,전공필수,인적자원관리,3,임상혁,"월10,11,12,13,14,15(사회403)"
경상 경영학,전공필수,인적자원관리,3,임상혁,"화3,4,5,6,7,8(사회214)"
경상 경영학,전공필수,인적자원관리,3,박신국,"목11,12,13,14,15,16(사회214)"
경상 경영학,전공필수,재무관리,3,김병순,"월3,4,5,6,7,8(사회213)"
경상 경영학,전공필수,재무관리,3,김병순,"월11,12,13,14,15,16(사회213)"
경상 경영학,전공필수,재무관리,3,임덕순,"수9,10,11,12,13,14(사회214)"
경상 경영학,전공선택,전사적자원관리,3,손승희,"화11,12,13,14,15,16(사회314)"
경상 경영학,전공선택,전사적자원관리,3,손승희,"수11,12,13,14,15,16(사회314)"
경상 경영학,전공선택,조직행동론,3,박재춘,"목2,3,4,5,6,7(사회309)"
경상 경영학,전공선택,조직행동론,3,이경호,"화3,4,5,6,7,8(사회403)"
경상 경영학,전공선택,조직행동론,3,이종민,"금11,12,13,14,15,16(사회301)"
경상 경영학,전공선택,창업경영론,3,김인현,"금11,12,13,14,15,16(사회401)"
경상 경영학,전공선택,촉진전략론,3,김영조,"월2,3,4,5,6,7(사회215)"
경상 경영학,전공선택,촉진전략론,3,김영조,"금2,3,4,5,6,7(사회215)"
경상 경영학,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,임상혁,"수13,14,15,16(사회301)"
경상 회계학,전공필수,경영과학1,3,남보우,"목2,3,4,5,6,7(사회213)"
경상 회계학,전공필수,경영과학1,3,남보우,"목11,12,13,14,15,16(사회213)"
경상 회계학,전공선택,경영분석,3,임덕순,"월9,10,11,12,13,14(사회214)"
경상 회계학,전공선택,경영분석,3,이춘범,"월13,14,15,16,17,18(사회304)"
경상 회계학,전공필수,경영정보론(원어),3,장윤희,"수8,9,10,11,12,13(사회305)"
경상 회계학,전공필수,경영정보론(원어),3,유기동,"화2,3,4,5,6,7(사회309)"
경상 회계학,전공필수,관리회계,3,손성진,"월2,3,4,5,6,7(사회411)"
경상 회계학,전공필수,관리회계,3,손성진,"수2,3,4,5,6,7(사회411)"
경상 회계학,전공필수,관리회계,3,손성진,"목2,3,4,5,6,7(사회411)"
경상 회계학,전공선택,교과논리및논술,2,전병용,"월14,15,16,17(인429-01)"
경상 회계학,전공선택,국내인턴십1(회계학),18,손성진,
경상 회계학,전공선택,국내인턴십2(회계학),12,손성진,
경상 회계학,전공선택,국외인턴십1(회계학),18,손성진,
경상 회계학,전공선택,국외인턴십2(회계학),12,손성진,
경상 회계학,전공필수,마케팅,3,송노섭,"화8,9,10,11,12,13(사회303)"
경상 회계학,전공필수,마케팅,3,최철재,"목11,12,13,14,15,16(사회401)"
경상 회계학,전공선택,상업정보교재연구및지도법,3,김태협,"화19,20,21(인000-11)"
경상 회계학,전공필수,생산운영관리,3,권세인,"화2,3,4,5,6,7(사회402)"
경상 회계학,전공필수,생산운영관리,3,권세인,"화11,12,13,14,15,16(사회402)"
경상 회계학,전공선택,세무회계2,3,전흥주,"수5,6,7,8,9,10(사회402)"
경상 회계학,전공선택,세무회계2,3,전흥주,"수11,12,13,14,15,16(사회402)"
경상 회계학,전공선택,원가회계,3,김요환,"월11,12,13,14,15,16(사회215)"
경상 회계학,전공선택,원가회계(원어),3,김요환,"화8,9,10,11,12,13(사회215)"
경상 회계학,전공필수,인적자원관리,3,임상혁,"월10,11,12,13,14,15(사회403)"
경상 회계학,전공필수,인적자원관리,3,임상혁,"화3,4,5,6,7,8(사회214)"
경상 회계학,전공필수,인적자원관리,3,박신국,"목11,12,13,14,15,16(사회214)"
경상 회계학,전공필수,재무관리,3,김병순,"월3,4,5,6,7,8(사회213)"
경상 회계학,전공필수,재무관리,3,김병순,"월11,12,13,14,15,16(사회213)"
경상 회계학,전공필수,재무관리,3,임덕순,"수9,10,11,12,13,14(사회214)"
경상 회계학,전공선택,전산회계,3,고세라,"금5,6,7,8,9,10(사회122)"
경상 회계학,전공선택,전산회계,3,고세라,"금12,13,14,15,16,17(사회122)"
경상 회계학,전공선택,중급재무회계1,3,최병호,"수2,3,4,5,6,7(사회403)"
경상 회계학,전공선택,중급재무회계1,3,최병호,"수11,12,13,14,15,16(사회405)"
경상 회계학,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,손성진,"목10,11,12,13(사회305)"
경상 회계학,전공선택,회계감사,3,전흥주,"월12,13,14,15,16,17(사회305)"
경상 회계학,전공선택,회계윤리와사례연구,3,신현대,"목2,3,4,5,6,7(사회215)"
경상 회계학,전공선택,회계윤리와사례연구,3,신현대,"목11,12,13,14,15,16(사회215)"
경상 회계학,전공선택,회계학세미나,3,박준령,"금11,12,13,14,15,16(사회215)"
경상 회계학,전공선택,회계학영어원강(원어),3,이기열,"화2,3,4,5,6,7(사회305)"
자연과학 수학과,전공선택,국내인턴십1(수학),18,김도형,
자연과학 수학과,전공선택,국내인턴십2(수학),12,김도형,
자연과학 수학과,전공선택,금융공학개론,3,고애영,"화2,3,4,5,6,7(1과308)"
자연과학 수학과,전공필수,미분기하1(원어),3,이상덕,"월2,3,4/수2,3,4(1과312)"
자연과학 수학과,전공선택,미분방정식(원어),3,박희철,"화9,10,11/목11,12,13(1과308)"
자연과학 수학과,전공선택,복소해석학(원어),3,박희철,"월11,12,13(1과308)/화6,7,8(1과312)"
자연과학 수학과,전공선택,선형대수2,2,이용훈,"수11,12,13,14(1과312)"
자연과학 수학과,전공선택,수학교재연구및지도법,3,심상길,"목12,13,14,15,16,17(인429-01)"
자연과학 수학과,전공선택,실변수함수론2(원어),2,장승준,"금5,6,7,8(1과312)"
자연과학 수학과,전공선택,웹프로그래밍이론과실습,2,김영익,"수5,6,7,8,9,10(1과309)"
자연과학 수학과,전공선택,위상수학2(원어),3,김도형,"수12,13,14(1과308)/금11,12,13(1과312)"
자연과학 수학과,전공선택,응용통계(원어),2,이민영,"화2,3,4,5(1과309)"
자연과학 수학과,대학기초교양,일반물리학2,2,김정윤,"월2,3,4,5(인321[촬영])"
자연과학 수학과,대학기초교양,일반물리학실험2(원어),1,이기암,"목2,3,4,5(1과218)"
자연과학 수학과,대학기초교양,일반물리학실험2,1,이기호,"목2,3,4,5(1과219)"
자연과학 수학과,대학기초교양,일반물리학실험2,1,최재호,"금2,3,4,5(1과218)"
자연과학 수학과,대학기초교양,일반수학2,3,김도형,"월11,12,13/수9,10,11(1과317)"
자연과학 수학과,전공선택,정수론,3,이민섭,"화2,3,4,5/목2,3,4,5(1과312)"
자연과학 수학과,전공선택,체론(원어),2,이민섭,"월10,11,12,13(1과312)"
자연과학 수학과,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,김도형,"월14,15,16,17(1과312)"
자연과학 수학과,전공선택,캡스톤디자인2(수학),3,김도형,"목2,3,4,5,6,7(1과308)"
자연과학 수학과,전공선택,컴퓨터응용수학,2,금영희,"목2,3,4,5,6,7(1과309)"
자연과학 수학과,전공선택,해석학2(원어),3,장승준,"수2,3,4(1과309)/금2,3,4(1과312)"
자연과학 수학과,전공선택,현대기하,2,이용훈,"금15,16,17,18(1과308)"
자연과학 수학과,전공선택,현대대수2(원어),3,이민섭,"화10,11,12/목9,10,11(1과312)"
자연과학 수학과,전공선택,확률론(원어),3,이민영,"월2,3,4/수2,3,4(1과308)"
자연과학 물리학과,전공선택,광학계설계(원어),3,박성찬,"월4,5,6/수12,13,14(1과516-01)"
자연과학 물리학과,전공필수,광학실험,1,도용화,"월14,15,16,17(1과217-02)"
자연과학 물리학과,전공필수,광학실험,1,도용화,"수7,8,9,10(1과217-02)"
자연과학 물리학과,전공선택,국내인턴십1(물리),18,김영식,
자연과학 물리학과,전공선택,국내인턴십2(물리),12,김영식,
자연과학 물리학과,전공필수,대학물리2(원어),3,김용민,"화12,13,14/수13,14,15(1과321)"
자연과학 물리학과,전공선택,물리교재연구및지도법,3,조헌국,"월2,3,4,5,6,7(인429-01)"
자연과학 물리학과,전공선택,박막이론및응용(원어),3,김정윤,"월10,11,12/목10,11,12(1과321)"
자연과학 물리학과,전공선택,반도체물리학,3,김용민,"수3,4,5/목3,4,5(1과322)"
자연과학 물리학과,전공선택,수리물리학2(원어),3,박창수,"월2,3,4(1과322)/화5,6,7(1과321)"
자연과학 물리학과,전공선택,양자역학1(원어),3,박창수,"화2,3,4(1과322)/목2,3,4(1과321)"
자연과학 물리학과,전공선택,열및통계물리학(원어),3,최병구,"수2,3,4(1과321)/목6,7,8(1과322)"
자연과학 물리학과,대학기초교양,일반물리학2(원어),2,박성찬,"수6,7,8,9(1과322)"
자연과학 물리학과,대학기초교양,일반물리학실험2,1,김용민,"목6,7,8,9(1과218)"
자연과학 물리학과,대학기초교양,일반물리학실험2,1,박성찬,"목6,7,8,9(1과219)"
자연과학 물리학과,대학기초교양,일반물리학실험2,1,박창수,"금2,3,4,5(1과219)"
자연과학 물리학과,대학기초교양,일반수학2,3,장승준,"화2,3,4/목2,3,4(1과317)"
자연과학 물리학과,전공선택,일반역학2,3,이기호,"월5,6,7/수5,6,7(1과321)"
자연과학 물리학과,전공선택,전자기학2(원어),3,최재호,"수15,16,17/목12,13,14(1과322)"
자연과학 물리학과,전공선택,전자물리학2(원어),3,김용민,"화9,10,11/수9,10,11(1과321)"
자연과학 물리학과,전공필수,전자물리학실험2,1,조한준,"월9,10,11,12(1과221)"
자연과학 물리학과,전공필수,전자물리학실험2,1,조한준,"월13,14,15,16(1과221)"
자연과학 물리학과,전공필수,전자물리학실험2,1,조한준,"목10,11,12,13(1과221)"
자연과학 물리학과,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,김영식,"월14,15,16,17(1과322)"
자연과학 물리학과,전공선택,캡스톤디자인2(물리학),3,김영식,"화19,20,21(1과322)"
자연과학 물리학과,전공선택,파동광학(원어),3,김영식,"화11,12,13/수11,12,13(1과322)"
자연과학 물리학과,전공선택,현대물리학2(원어),3,최재호,"월11,12,13/목15,16,17(1과322)"
수강조직,이수구분,교과목명,학점,교강사,요일/시간/강의실
자연과학 화학과(천안),전공선택,광화학,3,김재욱,"금2,3,4,5,6,7(1과322)"
자연과학 화학과(천안),전공선택,국내인턴십1(화학),18,김승회,
자연과학 화학과(천안),전공선택,국내인턴십2(화학),12,김승회,
자연과학 화학과(천안),전공선택,기기분석2(원어),2,김혁한,"목10,11,12,13(1과318)"
자연과학 화학과(천안),전공선택,기기분석실험2,1,김혁한,"수14,15,16,17(1과120)"
자연과학 화학과(천안),전공선택,기기분석실험2,1,김혁한,"목6,7,8,9(1과120)"
자연과학 화학과(천안),전공필수,무기화학실험,1,김유혁,"월6,7,8,9(1과120)"
자연과학 화학과(천안),전공필수,무기화학실험,1,김유혁,"금6,7,8,9(1과120)"
자연과학 화학과(천안),전공필수,무기화학실험,1,김유혁,"금14,15,16,17(1과120)"
자연과학 화학과(천안),전공선택,물리화학2,3,김종규,"월10,11,12/목10,11,12(1과315)"
자연과학 화학과(천안),전공선택,물리화학세미나(원어),1,김종규,"목14,15(1과318)"
자연과학 화학과(천안),대학기초교양,바이오물리학,2,도용화,"수2,3,4,5(1과315)"
자연과학 화학과(천안),대학기초교양,바이오물리학실험,1,임태연,"수10,11,12,13(1과218)"
자연과학 화학과(천안),대학기초교양,바이오물리학실험,1,이기암,"수10,11,12,13(1과219)"
자연과학 화학과(천안),대학기초교양,바이오물리학실험,1,임태연,"수14,15,16,17(1과218)"
자연과학 화학과(천안),대학기초교양,바이오물리학실험,1,김정윤,"수14,15,16,17(1과219)"
자연과학 화학과(천안),융합(필수),바이오의약학,2,변종회,"금6,7,8,9(1과215)"
자연과학 화학과(천안),전공선택,배위화학(원어),3,김유혁,"월11,12,13/금3,4,5(1과318)"
자연과학 화학과(천안),전공선택,분석화학2(원어),3,김혁한,"화6,7,8/금3,4,5(1과315)"
자연과학 화학과(천안),전공필수,분석화학실험,1,김혁한,"수2,3,4,5(1과120)"
자연과학 화학과(천안),전공필수,분석화학실험,1,김혁한,"수6,7,8,9(1과120)"
자연과학 화학과(천안),전공필수,분석화학실험,1,김혁한,"목2,3,4,5(1과120)"
자연과학 화학과(천안),전공필수,분석화학실험,1,김혁한,"금10,11,12,13(1과120)"
자연과학 화학과(천안),대학기초교양,생명과학2,2,박순익,"월2,3,4,5(1과415-01)"
자연과학 화학과(천안),대학기초교양,생명과학실험2,1,문명진,"월6,7,8,9(1과417)"
자연과학 화학과(천안),대학기초교양,생명과학실험2,1,태건식,"월6,7,8,9(1과420)"
자연과학 화학과(천안),대학기초교양,생명과학실험2,1,차현철,"월10,11,12,13(1과417)"
자연과학 화학과(천안),대학기초교양,생명과학실험2,1,태건식,"월10,11,12,13(1과420)"
자연과학 화학과(천안),전공필수,생화학1(원어),3,장원철,"월2,3,4/수14,15,16(1과315)"
자연과학 화학과(천안),전공선택,양자화학(원어),2,김종규,"수10,11,12,13(1과318)"
자연과학 화학과(천안),전공선택,유기금속화학(원어),3,김유혁,"수2,3,4/금11,12,13(1과317)"
자연과학 화학과(천안),전공선택,유기분석(원어),3,김승회,"수3,4,5/목3,4,5(1과318)"
자연과학 화학과(천안),전공선택,유기화학2(원어),3,김승회,"화10,11,12/수10,11,12(1과315)"
자연과학 화학과(천안),전공필수,유기화학실험,1,김승회,"화2,3,4,5(1과122)"
자연과학 화학과(천안),전공필수,유기화학실험,1,김승회,"화14,15,16,17(1과122)"
자연과학 화학과(천안),전공필수,유기화학실험,1,김승회,"목14,15,16,17(1과122)"
자연과학 화학과(천안),전공필수,유기화학실험,1,김승회,"금14,15,16,17(1과122)"
자연과학 화학과(천안),전공선택,응용화학,3,공명선,"월2,3,4/화2,3,4(1과318)"
자연과학 화학과(천안),융합(필수),의생명바이오실험,1,피재호,"월6,7,8,9"
자연과학 화학과(천안),융합(필수),의생명바이오실험,1,권지안,"월6,7,8,9"
자연과학 화학과(천안),융합(필수),의생명바이오실험,1,박웅준,"수6,7,8,9"
자연과학 화학과(천안),융합(필수),의생명바이오실험,1,변종회,"수6,7,8,9"
자연과학 화학과(천안),대학기초교양,일반화학2,2,최영봉,"금10,11,12,13(1과315)"
자연과학 화학과(천안),대학기초교양,일반화학실험2,1,장원철,"화6,7,8,9(1과112)"
자연과학 화학과(천안),대학기초교양,일반화학실험2,1,김승회,"화6,7,8,9(1과113)"
자연과학 화학과(천안),대학기초교양,일반화학실험2,1,김종규,"화10,11,12,13(1과112)"
자연과학 화학과(천안),대학기초교양,일반화학실험2,1,김유혁,"화10,11,12,13(1과113)"
자연과학 화학과(천안),전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함])(원어),2,김승회,"월14,15,16,17(1과315)"
자연과학 화학과(천안),전공선택,캡스톤디자인2(화학),3,김승회,"월5,6,7,8,9,10(1과318)"
자연과학 화학과(천안),융합(필수),켐바이오산업개론,3,이명섭,"화2,3,4/목2,3,4(1과315)"
자연과학 화학과(천안),융합(선택),켐바이오창업설계및실습,2,김수경,"화5,6,7,8,9,10(1과318)"
자연과학 화학과(천안),전공선택,화학교재연구및지도법,3,조헌국,"월2,3,4,5,6,7(인429-01)"
자연과학 식품영양학과(천안),전공선택,국내인턴십1(식품영양),18,이영승,
자연과학 식품영양학과(천안),전공선택,국내인턴십2(식품영양),12,이영승,
자연과학 식품영양학과(천안),전공선택,생애주기영양학(화상),3,하애화,"목10,11,12,13,14,15(1과408[(화상)강의])"
자연과학 식품영양학과(천안),전공선택,식생활관리학,2,윤혜연,"금3,4,5,6(생명111)"
자연과학 식품영양학과(천안),전공필수,식품가공및저장학(원어),3,이영승,"화9,10,11,12,13,14(1과507)"
자연과학 식품영양학과(천안),전공필수,식품분석실험,3,김미숙,"월3,4(1과321)/월5,6,7,8,9,10,11,12"
자연과학 식품영양학과(천안),전공필수,식품분석실험,3,김미숙,"수2,3(1과507)/수4,5,6,7,8,9,10,11"
자연과학 식품영양학과(천안),전공필수,식품분석실험,3,김미숙,"금2,3(1과514)/금4,5,6,7,8,9,10,11"
자연과학 식품영양학과(천안),전공필수,식품위생학(원어),3,김미숙,"수12,13,14,15,16,17(생명111)"
자연과학 식품영양학과(천안),학과기초,식품학(화상)(원어),3,정윤화,"수2,3,4,5,6,7(1과408[(화상)강의])"
자연과학 식품영양학과(천안),전공선택,식품화학1(화상)(원어),3,정윤화,"수12,13,14,15,16,17(1과408[(화상)강의])"
자연과학 식품영양학과(천안),전공선택,실험조리및식품개발,3,이영승,"수10,11,12,13(1과007-02)/수14,15,16,17"
자연과학 식품영양학과(천안),전공선택,영양사현장실습(식품영양학과),2,장혜자,"목11,12,13,14,15,16,17,18(1과508)"
자연과학 식품영양학과(천안),학과기초,영양생리학(원어),3,김기랑,"수10,11,12,13,14,15(1과215)"
자연과학 식품영양학과(천안),전공필수,영양생화학및실험,3,김우경,"월3,4,5,6(생명111)/화10,11,12,13"
자연과학 식품영양학과(천안),전공필수,영양생화학및실험,3,김우경,"월8,9,10,11(생명111)/화14,15,16,17"
자연과학 식품영양학과(천안),전공선택,영양판정및실습,3,문현경,"화2,3,4,5(1과412)/화6,7,8,9"
자연과학 식품영양학과(천안),전공선택,외식산업과다량조리,3,장혜자,"수2,3(1과004-02)/수4,5,6,7,8,9,10,11"
자연과학 식품영양학과(천안),전공선택,외식산업과다량조리,3,장혜자,"목1,2(1과004-02)/목3,4,5,6,7,8,9,10"
자연과학 식품영양학과(천안),대학기초교양,일반화학2,2,이영승,"화3,4,5,6(생명111)"
자연과학 식품영양학과(천안),대학기초교양,일반화학실험2,1,김종규,"금2,3,4,5(1과112)"
자연과학 식품영양학과(천안),대학기초교양,일반화학실험2,1,장원철,"금2,3,4,5(1과113)"
자연과학 식품영양학과(천안),전공선택,임상영양학,3,김기랑,"목12,13,14,15,16,17(1과312)"
자연과학 식품영양학과(천안),전공선택,지역사회영양학(화상),3,손태영,"목2,3,4,5,6,7(1과408[(화상)강의])"
자연과학 식품영양학과(천안),전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함]),2,이영승,"월14,15,16,17(생명111)"
자연과학 식품영양학과(천안),전공선택,캡스톤디자인2(식품영양학),3,이영승,"수3,4,5,6,7,8(1과320)"
자연과학 나노바이오의과학과,전공선택,NBM논문강독실습(원어),1,진한준,"금6,7,8,9(3과116-01)"
자연과학 나노바이오의과학과,전공선택,국내인턴십1(나노바이오),18,진한준,
자연과학 나노바이오의과학과,전공선택,국내인턴십2(나노바이오),12,진한준,
자연과학 나노바이오의과학과,전공선택,나노고분자재료,3,오세행,"월10,11,12/수5,6,7(1과007-02)"
자연과학 나노바이오의과학과,전공선택,나노무기재료2,3,차재령,"목9,10,11,12,13,14(1과007-02)"
자연과학 나노바이오의과학과,전공필수,나노무기재료실험2,1,차재령,"목15,16,17,18(3과116-01)"
자연과학 나노바이오의과학과,전공선택,나노바이오과학,3,양희석,"월3,4,5/수14,15,16(1과004-01)"
자연과학 나노바이오의과학과,전공선택,나노분자생물학(원어),3,진한준,"화2,3,4/목5,6,7(1과007-02)"
자연과학 나노바이오의과학과,전공필수,나노생화학(원어),3,윤보은,"수14,15,16(1과007-02)/목6,7,8(1과004-01)"
자연과학 나노바이오의과학과,전공필수,나노생화학실험,1,윤보은,"금6,7,8,9(3과116-02)"
자연과학 나노바이오의과학과,전공필수,나노유기재료2,2,신원상,"목10,11,12,13(1과004-02)"
자연과학 나노바이오의과학과,전공필수,나노유기재료실험2,1,신원상,"월6,7,8,9(3과116-01)"
자연과학 나노바이오의과학과,전공선택,나노유전학,3,진한준,"수2,3,4/목2,3,4(1과007-02)"
자연과학 나노바이오의과학과,전공필수,나노유전학실험,1,진한준,"금2,3,4,5(3과116-01)"
자연과학 나노바이오의과학과,전공선택,발생생물학(원어),3,윤보은,"화12,13,14/수2,3,4(1과004-01)"
자연과학 나노바이오의과학과,전공선택,응용세포공학,3,홍권호,"월10,11,12/수5,6,7(1과004-01)"
자연과학 나노바이오의과학과,전공선택,의생명공학,3,심호섭,"화10,11,12/수10,11,12(약학401)"
자연과학 나노바이오의과학과,전공선택,취창업전공세미나2([1전공자 2~4학년만 이수 가능함]),2,진한준,"월14,15,16,17(1과007-02)"
자연과학 나노바이오의과학과,전공선택,캡스톤디자인2(나노바이오),3,진한준,"금10,11,12,13,14,15(1과007-02)"
자연과학 나노바이오의과학과,전공선택,통계학,2,김정윤,"화6,7,8,9(1과007-02)"
자연과학 미생물학과,전공선택,공업미생물학,3,김재헌,"목15,16,17/금2,3,4(1과515)"
자연과학 미생물학과,전공선택,국내인턴십1(미생물),18,정용태,
자연과학 미생물학과,전공선택,국내인턴십2(미생물),12,정용태,
